Potencial	Intensidad	Potencial	Intensidad
339.562	0.5368	--	--
340.572	0.5363	--	--
341.59	0.5387	--	--
342.584	0.5392	--	--
343.573	0.5419	--	--
344.573	0.5461	--	--
345.561	0.5447	--	--
346.573	0.5446	--	--
347.566	0.545	--	--
348.564	0.5454	--	--
349.58	0.5465	--	--
350.577	0.5473	--	--
351.591	0.547	--	--
352.581	0.5464	--	--
353.566	0.5464	--	--
354.578	0.5479	--	--
355.587	0.5468	--	--
356.599	0.5466	--	--
357.6	0.5463	--	--
358.599	0.545	--	--
359.591	0.5474	--	--
360.581	0.5485	--	--
361.589	0.5508	--	--
362.588	0.5528	--	--
363.583	0.5527	--	--
364.59	0.5542	--	--
365.582	0.555	--	--
366.576	0.555	--	--
367.582	0.5584	--	--
368.578	0.559	--	--
369.583	0.5593	--	--
370.595	0.5608	--	--
371.596	0.558	--	--
372.61	0.5593	--	--
373.597	0.5599	--	--
374.603	0.5588	--	--
375.599	0.5597	--	--
376.584	0.5596	--	--
377.607	0.5604	--	--
378.586	0.5639	--	--
379.573	0.5661	--	--
380.593	0.5693	--	--
381.598	0.5696	--	--
382.603	0.5686	--	--
383.613	0.5687	--	--
384.598	0.5685	--	--
385.586	0.5704	--	--
386.575	0.5739	--	--
387.584	0.5754	--	--
388.596	0.5755	--	--
389.591	0.5765	--	--
390.591	0.5762	--	--
391.57	0.5778	--	--
392.567	0.5811	--	--
393.582	0.5823	--	--
394.594	0.5839	--	--
395.606	0.5848	--	--
396.589	0.5844	--	--
397.57	0.5851	--	--
398.564	0.5852	--	--
399.585	0.5864	--	--
400.599	0.5854	--	--
401.602	0.5861	--	--
402.62	0.588	--	--
403.606	0.5869	--	--
404.622	0.5884	--	--
405.645	0.5901	--	--
406.65	0.5893	--	--
407.676	0.5913	--	--
408.669	0.5937	--	--
409.67	0.5935	--	--
410.663	0.5952	--	--
411.632	0.5959	--	--
412.614	0.5959	--	--
413.613	0.5955	--	--
414.604	0.5949	--	--
415.611	0.5959	--	--
416.619	0.5945	--	--
417.598	0.5935	--	--
418.601	0.5952	--	--
419.608	0.5931	--	--
420.603	0.5944	--	--
421.599	0.5972	--	--
422.575	0.5948	--	--
423.555	0.5974	--	--
424.562	0.5987	--	--
425.557	0.5983	--	--
426.581	0.6004	--	--
427.598	0.601	--	--
428.609	0.6013	--	--
429.608	0.6017	--	--
430.607	0.6005	--	--
431.603	0.6012	--	--
432.599	0.6	--	--
433.612	0.5999	--	--
434.609	0.6023	--	--
435.597	0.6008	--	--
436.595	0.6014	--	--
437.571	0.603	--	--
438.567	0.6016	--	--
439.555	0.6009	--	--
440.535	0.6004	--	--
441.553	0.5978	--	--
442.535	0.597	--	--
443.544	0.5985	--	--
444.561	0.5997	--	--
445.569	0.6002	--	--
446.592	0.6016	--	--
447.581	0.6002	--	--
448.557	0.5999	--	--
449.548	0.6011	--	--
450.55	0.6018	--	--
451.574	0.6029	--	--
452.583	0.6031	--	--
453.584	0.603	--	--
454.561	0.602	--	--
455.556	0.6017	--	--
456.57	0.6015	--	--
457.569	0.6006	--	--
458.597	0.5999	--	--
459.593	0.5992	--	--
460.581	0.5981	--	--
461.573	0.5984	--	--
462.562	0.5985	--	--
463.56	0.5988	--	--
464.559	0.5987	--	--
465.55	0.5982	--	--
466.545	0.5986	--	--
467.53	0.5976	--	--
468.54	0.6004	--	--
469.554	0.6029	--	--
470.56	0.6035	--	--
471.569	0.6063	--	--
472.556	0.6054	--	--
473.547	0.6044	--	--
474.536	0.6052	--	--
475.547	0.605	--	--
476.561	0.6056	--	--
477.565	0.6063	--	--
478.573	0.6052	--	--
479.568	0.6054	--	--
480.548	0.6047	--	--
481.551	0.605	--	--
482.552	0.6072	--	--
483.544	0.606	--	--
484.547	0.6053	--	--
485.543	0.6042	--	--
486.531	0.6026	--	--
487.556	0.6042	--	--
488.555	0.6059	--	--
489.55	0.6082	--	--
490.566	0.6106	--	--
491.549	0.612	--	--
492.544	0.6133	--	--
493.542	0.6134	--	--
494.534	0.6136	--	--
495.525	0.6141	--	--
496.545	0.614	--	--
497.551	0.6141	--	--
498.521	0.6151	--	--
499.521	0.6135	--	--
500.512	0.6145	--	--
501.524	0.6154	--	--
502.552	0.6142	--	--
503.554	0.6156	--	--
504.545	0.6161	--	--
505.525	0.617	--	--
506.516	0.6192	--	--
507.525	0.6212	--	--
508.532	0.623	--	--
509.54	0.6233	--	--
510.547	0.624	--	--
511.548	0.624	--	--
512.527	0.6242	--	--
513.536	0.6261	--	--
514.539	0.6281	--	--
515.541	0.6291	--	--
516.564	0.6297	--	--
517.547	0.63	--	--
518.537	0.6303	--	--
519.52	0.6324	--	--
520.529	0.634	--	--
521.538	0.6339	--	--
522.528	0.6356	--	--
523.542	0.6361	--	--
524.513	0.6368	--	--
525.511	0.6388	--	--
526.517	0.6389	--	--
527.518	0.6385	--	--
528.532	0.641	--	--
529.541	0.6433	--	--
530.535	0.6444	--	--
531.526	0.6467	--	--
532.53	0.6477	--	--
533.52	0.6492	--	--
534.526	0.6503	--	--
535.53	0.6518	--	--
536.515	0.6531	--	--
537.495	0.655	--	--
538.51	0.6582	--	--
539.518	0.6605	--	--
540.533	0.6614	--	--
541.541	0.6617	--	--
542.513	0.6618	--	--
543.491	0.6633	--	--
544.473	0.6647	--	--
545.464	0.6664	--	--
546.485	0.6688	--	--
547.494	0.6702	--	--
548.515	0.6722	--	--
549.534	0.6752	--	--
550.535	0.6761	--	--
551.542	0.6784	--	--
552.53	0.68	--	--
553.533	0.6817	--	--
554.531	0.685	--	--
555.5	0.688	--	--
556.514	0.6903	--	--
557.526	0.6927	--	--
558.522	0.6955	--	--
559.565	0.6982	--	--
560.574	0.7007	--	--
561.572	0.7023	--	--
562.585	0.7035	--	--
563.542	0.7042	--	--
564.497	0.7072	--	--
565.506	0.7091	--	--
566.509	0.711	--	--
567.536	0.7138	--	--
568.566	0.7152	--	--
569.539	0.7177	--	--
570.52	0.7206	--	--
571.522	0.7236	--	--
572.526	0.7279	--	--
573.514	0.7312	--	--
574.518	0.7347	--	--
575.52	0.7376	--	--
576.509	0.7399	--	--
577.532	0.743	--	--
578.526	0.7476	--	--
579.502	0.7515	--	--
580.495	0.7555	--	--
581.503	0.7599	--	--
582.5	0.7615	--	--
583.52	0.7641	--	--
584.531	0.7674	--	--
585.526	0.7701	--	--
586.538	0.7744	--	--
587.526	0.7776	--	--
588.528	0.7811	--	--
589.509	0.7842	--	--
590.511	0.7879	--	--
591.509	0.7919	--	--
592.523	0.7954	--	--
593.54	0.8005	--	--
594.54	0.8057	--	--
595.553	0.8101	--	--
596.519	0.8141	--	--
597.519	0.8193	--	--
598.53	0.8234	--	--
599.245	0.7928	--	--
599.476	0.7495	--	--
599.175	0.6954	--	--
598.354	0.6359	--	--
597.347	0.6059	--	--
596.334	0.5842	--	--
595.342	0.5669	--	--
594.335	0.5504	--	--
593.335	0.5356	--	--
592.34	0.5227	--	--
591.333	0.5104	--	--
590.35	0.4993	--	--
589.351	0.4896	--	--
588.361	0.4794	--	--
587.387	0.4693	--	--
586.391	0.4595	--	--
585.383	0.4502	--	--
584.378	0.4413	--	--
583.347	0.4334	--	--
582.354	0.4261	--	--
581.368	0.4181	--	--
580.37	0.4101	--	--
579.381	0.4033	--	--
578.38	0.396	--	--
577.389	0.3904	--	--
576.396	0.3856	--	--
575.401	0.379	--	--
574.388	0.3737	--	--
573.356	0.3679	--	--
572.331	0.3621	--	--
571.312	0.3561	--	--
570.32	0.3497	--	--
569.329	0.3433	--	--
568.353	0.3363	--	--
567.377	0.3312	--	--
566.382	0.3269	--	--
565.391	0.3219	--	--
564.387	0.3182	--	--
563.391	0.3148	--	--
562.379	0.3096	--	--
561.382	0.3058	--	--
560.387	0.3015	--	--
559.369	0.2965	--	--
558.383	0.2927	--	--
557.376	0.2882	--	--
556.349	0.2833	--	--
555.343	0.2787	--	--
554.318	0.2735	--	--
553.314	0.2699	--	--
552.335	0.2662	--	--
551.344	0.2631	--	--
550.376	0.2604	--	--
549.378	0.2564	--	--
548.381	0.2536	--	--
547.374	0.2503	--	--
546.371	0.2471	--	--
545.358	0.2441	--	--
544.341	0.24	--	--
543.344	0.2358	--	--
542.338	0.2317	--	--
541.356	0.2275	--	--
540.372	0.2245	--	--
539.38	0.2212	--	--
538.369	0.2184	--	--
537.379	0.2173	--	--
536.388	0.2141	--	--
535.394	0.2115	--	--
534.417	0.2092	--	--
533.42	0.2048	--	--
532.413	0.2018	--	--
531.418	0.1986	--	--
530.403	0.1943	--	--
529.392	0.1913	--	--
528.397	0.188	--	--
527.381	0.1849	--	--
526.389	0.1827	--	--
525.385	0.1799	--	--
524.389	0.1773	--	--
523.393	0.1751	--	--
522.389	0.1723	--	--
521.401	0.1702	--	--
520.398	0.168	--	--
519.399	0.1654	--	--
518.409	0.1634	--	--
517.412	0.1595	--	--
516.401	0.1555	--	--
515.411	0.1532	--	--
514.402	0.1492	--	--
513.4	0.1474	--	--
512.426	0.1463	--	--
511.441	0.1429	--	--
510.448	0.141	--	--
509.441	0.1386	--	--
508.43	0.1361	--	--
507.405	0.1344	--	--
506.398	0.1315	--	--
505.389	0.1291	--	--
504.375	0.126	--	--
503.386	0.1227	--	--
502.39	0.1205	--	--
501.416	0.1174	--	--
500.415	0.115	--	--
499.425	0.1127	--	--
498.42	0.1105	--	--
497.408	0.1088	--	--
496.402	0.1073	--	--
495.372	0.1055	--	--
494.373	0.1033	--	--
493.35	0.1009	--	--
492.353	0.098	--	--
491.377	0.0951	--	--
490.355	0.092	--	--
489.391	0.09	--	--
488.413	0.0877	--	--
487.395	0.0852	--	--
486.416	0.0839	--	--
485.391	0.0807	--	--
484.397	0.0789	--	--
483.415	0.078	--	--
482.393	0.0753	--	--
481.393	0.074	--	--
480.394	0.072	--	--
479.378	0.0691	--	--
478.374	0.0666	--	--
477.381	0.064	--	--
476.37	0.0608	--	--
475.388	0.0583	--	--
474.423	0.056	--	--
473.42	0.0537	--	--
472.414	0.0517	--	--
471.393	0.0494	--	--
470.409	0.0483	--	--
469.415	0.046	--	--
468.415	0.0445	--	--
467.441	0.0437	--	--
466.42	0.0408	--	--
465.413	0.0386	--	--
464.415	0.0363	--	--
463.414	0.033	--	--
462.416	0.0308	--	--
461.415	0.0291	--	--
460.434	0.0274	--	--
459.423	0.0255	--	--
458.436	0.0235	--	--
457.445	0.0218	--	--
456.441	0.019	--	--
455.448	0.0178	--	--
454.444	0.0166	--	--
453.449	0.0137	--	--
452.455	0.0116	--	--
451.442	0.0089	--	--
450.44	0.0058	--	--
449.436	0.0044	--	--
448.411	0.0031	--	--
447.408	8E-4	--	--
446.411	-5E-4	--	--
445.39	-0.0021	--	--
444.404	-0.0037	--	--
443.416	-0.0048	--	--
442.4	-0.0074	--	--
441.42	-0.0081	--	--
440.421	-0.0109	--	--
439.418	-0.0137	--	--
438.436	-0.0151	--	--
437.418	-0.019	--	--
436.414	-0.0207	--	--
435.433	-0.0218	--	--
434.439	-0.0242	--	--
433.465	-0.026	--	--
432.466	-0.0282	--	--
431.458	-0.03	--	--
430.44	-0.0315	--	--
429.445	-0.0328	--	--
428.459	-0.0343	--	--
427.46	-0.0365	--	--
426.465	-0.0386	--	--
425.468	-0.0405	--	--
424.466	-0.0426	--	--
423.453	-0.0448	--	--
422.471	-0.0462	--	--
421.459	-0.0487	--	--
420.446	-0.0508	--	--
419.454	-0.0519	--	--
418.449	-0.0539	--	--
417.452	-0.055	--	--
416.464	-0.0562	--	--
415.488	-0.0583	--	--
414.482	-0.0604	--	--
413.487	-0.0627	--	--
412.502	-0.0645	--	--
411.49	-0.0672	--	--
410.487	-0.069	--	--
409.483	-0.0706	--	--
408.487	-0.0739	--	--
407.485	-0.076	--	--
406.484	-0.0775	--	--
405.493	-0.0797	--	--
404.475	-0.0805	--	--
403.479	-0.0805	--	--
402.496	-0.0826	--	--
401.485	-0.0842	--	--
400.483	-0.0866	--	--
399.464	-0.09	--	--
398.444	-0.0918	--	--
397.434	-0.0939	--	--
396.439	-0.0959	--	--
395.457	-0.0978	--	--
394.457	-0.1003	--	--
393.444	-0.1012	--	--
392.424	-0.1027	--	--
391.423	-0.1035	--	--
390.412	-0.1041	--	--
389.442	-0.1069	--	--
388.452	-0.109	--	--
387.437	-0.1114	--	--
386.436	-0.1142	--	--
385.426	-0.1155	--	--
384.433	-0.1165	--	--
383.454	-0.1183	--	--
382.457	-0.1199	--	--
381.45	-0.1219	--	--
380.451	-0.1235	--	--
379.449	-0.1252	--	--
378.459	-0.1266	--	--
377.459	-0.1277	--	--
376.443	-0.1305	--	--
375.429	-0.1329	--	--
374.422	-0.1343	--	--
373.444	-0.1372	--	--
372.445	-0.1385	--	--
371.438	-0.14	--	--
370.445	-0.143	--	--
369.425	-0.1446	--	--
368.425	-0.146	--	--
367.431	-0.1471	--	--
366.428	-0.1473	--	--
365.446	-0.1484	--	--
364.46	-0.15	--	--
363.457	-0.1524	--	--
362.449	-0.1549	--	--
361.441	-0.1565	--	--
360.422	-0.159	--	--
359.425	-0.1605	--	--
358.444	-0.1614	--	--
357.452	-0.1648	--	--
356.467	-0.1661	--	--
355.478	-0.1674	--	--
354.467	-0.1698	--	--
353.455	-0.1697	--	--
352.452	-0.1713	--	--
351.428	-0.1732	--	--
350.411	-0.175	--	--
349.413	-0.1772	--	--
348.404	-0.1789	--	--
347.424	-0.1808	--	--
346.439	-0.183	--	--
345.445	-0.1834	--	--
344.451	-0.1854	--	--
343.43	-0.1878	--	--
342.423	-0.1878	--	--
341.403	-0.1908	--	--
340.412	-0.193	--	--
339.423	-0.1919	--	--
338.421	-0.1949	--	--
337.425	-0.1965	--	--
336.417	-0.1974	--	--
335.433	-0.2012	--	--
334.446	-0.203	--	--
333.453	-0.204	--	--
332.466	-0.2047	--	--
331.454	-0.2064	--	--
330.448	-0.2074	--	--
329.442	-0.2089	--	--
328.424	-0.2113	--	--
327.424	-0.213	--	--
326.424	-0.2138	--	--
325.425	-0.2171	--	--
324.415	-0.219	--	--
323.404	-0.2204	--	--
322.416	-0.2236	--	--
321.427	-0.2246	--	--
320.458	-0.2251	--	--
319.482	-0.2269	--	--
318.488	-0.228	--	--
317.493	-0.229	--	--
316.463	-0.2311	--	--
315.461	-0.2332	--	--
314.46	-0.2347	--	--
313.446	-0.2367	--	--
312.476	-0.2393	--	--
311.456	-0.2412	--	--
310.454	-0.2428	--	--
309.472	-0.2451	--	--
308.467	-0.2464	--	--
307.488	-0.2466	--	--
306.492	-0.2497	--	--
305.482	-0.2517	--	--
304.493	-0.2533	--	--
303.487	-0.2566	--	--
302.469	-0.258	--	--
301.458	-0.2595	--	--
300.46	-0.2618	--	--
299.459	-0.2646	--	--
298.461	-0.2664	--	--
297.473	-0.268	--	--
296.458	-0.2699	--	--
295.455	-0.2706	--	--
294.452	-0.2708	--	--
293.451	-0.2731	--	--
292.432	-0.2749	--	--
291.419	-0.2764	--	--
290.416	-0.2801	--	--
289.405	-0.2823	--	--
288.399	-0.2842	--	--
287.417	-0.2871	--	--
286.444	-0.2889	--	--
285.45	-0.2906	--	--
284.469	-0.2923	--	--
283.471	-0.2933	--	--
282.456	-0.2941	--	--
281.474	-0.2949	--	--
280.481	-0.2972	--	--
279.475	-0.2998	--	--
278.471	-0.3028	--	--
277.453	-0.3066	--	--
276.437	-0.3085	--	--
275.445	-0.3116	--	--
274.454	-0.3138	--	--
273.466	-0.3157	--	--
272.473	-0.3176	--	--
271.461	-0.3181	--	--
270.458	-0.3199	--	--
269.467	-0.321	--	--
268.477	-0.3234	--	--
267.485	-0.3268	--	--
266.486	-0.3315	--	--
265.459	-0.3344	--	--
264.451	-0.3376	--	--
263.457	-0.3401	--	--
262.456	-0.3401	--	--
261.465	-0.3434	--	--
260.473	-0.3456	--	--
259.465	-0.3466	--	--
258.463	-0.3496	--	--
257.482	-0.3505	--	--
256.5	-0.3518	--	--
255.528	-0.356	--	--
254.541	-0.3603	--	--
253.513	-0.3653	--	--
252.498	-0.3702	--	--
251.458	-0.3727	--	--
250.446	-0.3743	--	--
249.472	-0.3767	--	--
248.459	-0.3782	--	--
247.478	-0.381	--	--
246.466	-0.3831	--	--
245.447	-0.3849	--	--
244.451	-0.3887	--	--
243.456	-0.3902	--	--
242.468	-0.3948	--	--
241.467	-0.3992	--	--
240.458	-0.4027	--	--
239.442	-0.4073	--	--
238.419	-0.4098	--	--
237.426	-0.4118	--	--
236.428	-0.4135	--	--
235.444	-0.4163	--	--
234.46	-0.4216	--	--
233.463	-0.4233	--	--
232.463	-0.4279	--	--
231.462	-0.4303	--	--
230.482	-0.4304	--	--
229.469	-0.4355	--	--
228.471	-0.4392	--	--
227.48	-0.4434	--	--
226.46	-0.4475	--	--
225.48	-0.4506	--	--
224.486	-0.4522	--	--
223.471	-0.4553	--	--
222.463	-0.4586	--	--
221.462	-0.4627	--	--
220.477	-0.4668	--	--
219.487	-0.4701	--	--
218.518	-0.4734	--	--
217.523	-0.4763	--	--
216.533	-0.4798	--	--
215.508	-0.4854	--	--
214.494	-0.488	--	--
213.492	-0.4919	--	--
212.475	-0.4948	--	--
211.493	-0.4949	--	--
210.491	-0.4993	--	--
209.485	-0.5017	--	--
208.472	-0.5044	--	--
207.491	-0.5096	--	--
206.506	-0.513	--	--
205.518	-0.5166	--	--
204.539	-0.5206	--	--
203.524	-0.5237	--	--
202.521	-0.5285	--	--
201.528	-0.5319	--	--
200.51	-0.5363	--	--
199.524	-0.5399	--	--
198.523	-0.5416	--	--
197.506	-0.5465	--	--
196.511	-0.5504	--	--
195.505	-0.5532	--	--
194.492	-0.5571	--	--
193.482	-0.5592	--	--
192.485	-0.5599	--	--
191.495	-0.5629	--	--
190.508	-0.5669	--	--
189.521	-0.5707	--	--
188.523	-0.5755	--	--
187.504	-0.5799	--	--
186.504	-0.5828	--	--
185.499	-0.5854	--	--
184.494	-0.5889	--	--
183.485	-0.5918	--	--
182.473	-0.5931	--	--
181.47	-0.5961	--	--
180.467	-0.5979	--	--
179.484	-0.5986	--	--
178.493	-0.6023	--	--
177.5	-0.6055	--	--
176.505	-0.6092	--	--
175.498	-0.6141	--	--
174.489	-0.6172	--	--
173.482	-0.6193	--	--
172.488	-0.6219	--	--
171.49	-0.6234	--	--
170.502	-0.6251	--	--
169.518	-0.6262	--	--
168.52	-0.6276	--	--
167.517	-0.6292	--	--
166.527	-0.6304	--	--
165.527	-0.634	--	--
164.52	-0.6364	--	--
163.523	-0.6388	--	--
162.516	-0.6416	--	--
161.515	-0.6427	--	--
160.524	-0.6425	--	--
159.532	-0.6433	--	--
158.534	-0.6439	--	--
157.54	-0.6441	--	--
156.541	-0.6464	--	--
155.544	-0.6486	--	--
154.563	-0.6507	--	--
153.557	-0.6526	--	--
152.57	-0.6556	--	--
151.564	-0.658	--	--
150.551	-0.6588	--	--
149.554	-0.6611	--	--
148.533	-0.6605	--	--
147.539	-0.6585	--	--
146.536	-0.6591	--	--
145.537	-0.6597	--	--
144.538	-0.6612	--	--
143.527	-0.6641	--	--
142.504	-0.6658	--	--
141.482	-0.667	--	--
140.484	-0.6685	--	--
139.497	-0.6698	--	--
138.504	-0.6717	--	--
137.509	-0.6708	--	--
136.492	-0.6717	--	--
135.49	-0.6717	--	--
134.506	-0.6709	--	--
133.516	-0.6742	--	--
132.52	-0.6755	--	--
131.496	-0.6769	--	--
130.496	-0.6791	--	--
129.493	-0.6786	--	--
128.509	-0.6779	--	--
127.54	-0.6782	--	--
126.539	-0.6789	--	--
125.553	-0.6801	--	--
124.536	-0.6809	--	--
123.518	-0.6824	--	--
122.501	-0.6832	--	--
121.499	-0.6834	--	--
120.508	-0.6858	--	--
119.518	-0.6865	--	--
118.537	-0.6859	--	--
117.532	-0.6876	--	--
116.548	-0.6874	--	--
115.56	-0.6865	--	--
114.561	-0.6878	--	--
113.537	-0.6886	--	--
112.541	-0.6891	--	--
111.511	-0.6911	--	--
110.493	-0.6921	--	--
109.503	-0.6922	--	--
108.524	-0.6914	--	--
107.548	-0.6914	--	--
106.546	-0.6918	--	--
105.577	-0.6904	--	--
104.559	-0.6916	--	--
103.569	-0.6917	--	--
102.6	-0.691	--	--
101.606	-0.6945	--	--
100.599	-0.6969	--	--
99.603	-0.6989	--	--
98.568	-0.7008	--	--
97.54	-0.7007	--	--
96.53	-0.6999	--	--
95.518	-0.6999	--	--
94.529	-0.7001	--	--
93.544	-0.7009	--	--
92.551	-0.7018	--	--
91.55	-0.7023	--	--
90.545	-0.7025	--	--
89.529	-0.702	--	--
88.527	-0.7038	--	--
87.521	-0.7052	--	--
86.52	-0.7064	--	--
85.54	-0.7081	--	--
84.534	-0.7071	--	--
83.556	-0.706	--	--
82.575	-0.7066	--	--
81.558	-0.7068	--	--
80.557	-0.708	--	--
79.543	-0.7101	--	--
78.539	-0.711	--	--
77.546	-0.7112	--	--
76.566	-0.7109	--	--
75.558	-0.7107	--	--
74.539	-0.7108	--	--
73.536	-0.7107	--	--
72.535	-0.7122	--	--
71.538	-0.7133	--	--
70.555	-0.7141	--	--
69.553	-0.7168	--	--
68.549	-0.7175	--	--
67.557	-0.7169	--	--
66.561	-0.7187	--	--
65.577	-0.7174	--	--
64.569	-0.717	--	--
63.576	-0.7183	--	--
62.571	-0.7176	--	--
61.565	-0.7189	--	--
60.567	-0.72	--	--
59.558	-0.7208	--	--
58.568	-0.7222	--	--
57.568	-0.7231	--	--
56.579	-0.7249	--	--
55.582	-0.7246	--	--
54.582	-0.7233	--	--
53.596	-0.7237	--	--
52.611	-0.7228	--	--
51.622	-0.7226	--	--
50.615	-0.7253	--	--
49.608	-0.7264	--	--
48.599	-0.728	--	--
47.584	-0.7298	--	--
46.605	-0.7303	--	--
45.595	-0.7312	--	--
44.59	-0.731	--	--
43.58	-0.7321	--	--
42.559	-0.7324	--	--
41.548	-0.7316	--	--
40.539	-0.7331	--	--
39.558	-0.7335	--	--
38.563	-0.7341	--	--
37.582	-0.737	--	--
36.579	-0.7388	--	--
35.583	-0.7396	--	--
34.58	-0.7405	--	--
33.56	-0.7355	--	--
32.564	-0.7306	--	--
31.553	-0.7285	--	--
30.564	-0.7287	--	--
29.587	-0.7325	--	--
28.592	-0.7366	--	--
27.605	-0.7399	--	--
26.605	-0.7414	--	--
25.608	-0.7427	--	--
24.624	-0.7442	--	--
23.621	-0.7448	--	--
22.62	-0.7455	--	--
21.618	-0.7456	--	--
20.614	-0.7449	--	--
19.617	-0.7441	--	--
18.601	-0.7449	--	--
17.601	-0.7464	--	--
16.603	-0.7484	--	--
15.607	-0.7498	--	--
14.613	-0.7478	--	--
13.614	-0.746	--	--
12.616	-0.7438	--	--
11.624	-0.7429	--	--
10.642	-0.7423	--	--
9.643	-0.744	--	--
8.638	-0.7448	--	--
7.626	-0.7467	--	--
6.613	-0.7501	--	--
5.606	-0.7518	--	--
4.604	-0.7565	--	--
3.604	-0.6547	--	--
2.614	-0.6137	--	--
1.645	-0.6078	--	--
0.67	-0.5813	--	--
-0.281	-0.6645	--	--
-1.237	-0.6981	--	--
-2.213	-0.6886	--	--
-3.19	-0.7005	--	--
-4.187	-0.7049	--	--
-5.206	-0.7083	--	--
-6.217	-0.714	--	--
-7.23	-0.7199	--	--
-8.24	-0.7301	--	--
-9.232	-0.7287	--	--
-10.231	-0.7339	--	--
-11.235	-0.736	--	--
-12.232	-0.7372	--	--
-13.243	-0.739	--	--
-14.261	-0.7404	--	--
-15.264	-0.7423	--	--
-16.285	-0.7457	--	--
-17.285	-0.7504	--	--
-18.276	-0.7539	--	--
-19.276	-0.7552	--	--
-20.272	-0.755	--	--
-21.271	-0.7529	--	--
-22.256	-0.7515	--	--
-23.249	-0.7534	--	--
-24.216	-0.7552	--	--
-25.205	-0.7576	--	--
-26.217	-0.7601	--	--
-27.237	-0.7611	--	--
-28.258	-0.7604	--	--
-29.26	-0.761	--	--
-30.26	-0.7611	--	--
-31.245	-0.7595	--	--
-32.25	-0.7611	--	--
-33.25	-0.7613	--	--
-34.26	-0.762	--	--
-35.254	-0.7631	--	--
-36.261	-0.7634	--	--
-37.269	-0.7636	--	--
-38.259	-0.7625	--	--
-39.245	-0.7624	--	--
-40.248	-0.7625	--	--
-41.252	-0.763	--	--
-42.261	-0.7655	--	--
-43.282	-0.7676	--	--
-44.278	-0.7677	--	--
-45.27	-0.7685	--	--
-46.245	-0.7693	--	--
-47.23	-0.7694	--	--
-48.217	-0.7666	--	--
-49.22	-0.7569	--	--
-50.217	-0.7472	--	--
-51.223	-0.7464	--	--
-52.223	-0.7416	--	--
-53.223	-0.7441	--	--
-54.26	-0.7488	--	--
-55.264	-0.7475	--	--
-56.285	-0.753	--	--
-57.269	-0.7584	--	--
-58.246	-0.7603	--	--
-59.25	-0.7605	--	--
-60.254	-0.762	--	--
-61.274	-0.763	--	--
-62.28	-0.7642	--	--
-63.264	-0.7651	--	--
-64.242	-0.7659	--	--
-65.252	-0.766	--	--
-66.249	-0.7662	--	--
-67.237	-0.7687	--	--
-68.24	-0.7695	--	--
-69.219	-0.7702	--	--
-70.229	-0.7712	--	--
-71.263	-0.7701	--	--
-72.26	-0.7693	--	--
-73.267	-0.7694	--	--
-74.26	-0.7698	--	--
-75.25	-0.772	--	--
-76.255	-0.7733	--	--
-77.245	-0.7741	--	--
-78.248	-0.7736	--	--
-79.259	-0.7723	--	--
-80.263	-0.7753	--	--
-81.281	-0.7734	--	--
-82.278	-0.7732	--	--
-83.262	-0.7733	--	--
-84.254	-0.7737	--	--
-85.256	-0.7863	--	--
-86.243	-0.7853	--	--
-87.23	-0.7834	--	--
-88.227	-0.7811	--	--
-89.197	-0.7659	--	--
-90.196	-0.7661	--	--
-91.22	-0.7669	--	--
-92.226	-0.7653	--	--
-93.249	-0.7696	--	--
-94.253	-0.7711	--	--
-95.24	-0.7713	--	--
-96.23	-0.7711	--	--
-97.202	-0.7719	--	--
-97.931	-0.7534	--	--
-98.159	-0.7178	--	--
-97.889	-0.6728	--	--
-97.136	-0.6204	--	--
-96.138	-0.5818	--	--
-95.14	-0.5577	--	--
-94.146	-0.5386	--	--
-93.154	-0.5204	--	--
-92.16	-0.5052	--	--
-91.172	-0.4913	--	--
-90.174	-0.4792	--	--
-89.187	-0.4705	--	--
-88.201	-0.4623	--	--
-87.197	-0.4537	--	--
-86.208	-0.4459	--	--
-85.204	-0.4382	--	--
-84.178	-0.4308	--	--
-83.178	-0.4235	--	--
-82.157	-0.4162	--	--
-81.159	-0.4092	--	--
-80.166	-0.401	--	--
-79.162	-0.3947	--	--
-78.181	-0.3888	--	--
-77.196	-0.383	--	--
-76.205	-0.3786	--	--
-75.221	-0.3731	--	--
-74.22	-0.3671	--	--
-73.218	-0.3615	--	--
-72.219	-0.3561	--	--
-71.194	-0.3508	--	--
-70.193	-0.3462	--	--
-69.183	-0.3414	--	--
-68.184	-0.3369	--	--
-67.19	-0.3326	--	--
-66.202	-0.3281	--	--
-65.208	-0.3245	--	--
-64.215	-0.321	--	--
-63.245	-0.3167	--	--
-62.234	-0.3128	--	--
-61.229	-0.3079	--	--
-60.223	-0.3029	--	--
-59.214	-0.299	--	--
-58.208	-0.2945	--	--
-57.2	-0.2909	--	--
-56.206	-0.2863	--	--
-55.184	-0.2817	--	--
-54.179	-0.2779	--	--
-53.171	-0.2744	--	--
-52.16	-0.2715	--	--
-51.187	-0.2686	--	--
-50.205	-0.2652	--	--
